Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SPY_Return,Market_Adjusted_Return,Days_to_Event
2019-03-07,AAL,American Airlines,Treatment Big,32.70000076293945,32.70000076293945,31.6200008392334,32.220001220703125,31.793739318847656,7112400,-0.016483401072098447,-0.008365518550377593,-0.008117882521720854,-2
2019-03-08,AAL,American Airlines,Treatment Big,31.899999618530273,32.119998931884766,31.3700008392334,31.90999984741211,31.487838745117188,6200500,-0.009621409129096259,-0.00199967880422125,-0.007621730324875009,-1
2019-03-11,AAL,American Airlines,Treatment Big,31.639999389648438,32.27000045776367,31.56999969482422,32.04999923706055,31.62598419189453,8944000,0.004387263536744568,0.014500995272085593,-0.010113731735341025,0
2019-03-12,AAL,American Airlines,Treatment Big,32.189998626708984,32.189998626708984,30.8799991607666,30.920000076293945,30.510934829711914,10887500,-0.03525738062148265,0.0037710022713877134,-0.03902838289287036,1
2019-03-13,AAL,American Airlines,Treatment Big,31.219999313354492,31.93000030517578,31.0,31.84000015258789,31.418764114379883,11092900,0.02975422712331688,0.006619339523322498,0.02313488759999438,2
2019-03-07,AER,AerCap,Treatment Small,41.45000076293945,41.45000076293945,40.5,40.84000015258789,40.09893035888672,2312600,-0.015666454037439492,-0.008365518550377593,-0.007300935487061899,-2
2019-03-08,AER,AerCap,Treatment Small,40.540000915527344,41.11000061035156,40.15999984741211,40.959999084472656,40.21675491333008,1509600,0.0029383465690686617,-0.00199967880422125,0.0049380253732899115,-1
2019-03-11,AER,AerCap,Treatment Small,40.720001220703125,41.709999084472656,40.47999954223633,41.630001068115234,40.87459182739258,1239300,0.016357284805305294,0.014500995272085593,0.0018562895332197016,0
2019-03-12,AER,AerCap,Treatment Small,41.599998474121094,43.70000076293945,41.2599983215332,43.54999923706055,42.7597541809082,3014100,0.04612064045743591,0.0037710022713877134,0.0423496381860482,1
2019-03-13,AER,AerCap,Treatment Small,43.75,44.099998474121094,43.029998779296875,43.08000183105469,42.29828643798828,1562600,-0.0107921046731827,0.006619339523322498,-0.0174114441965052,2
2019-03-07,ALGT,Allegiant Travel,Control Small,129.11000061035156,129.6699981689453,126.05000305175781,127.01000213623047,120.4498062133789,248400,-0.020135889792140982,-0.008365518550377593,-0.011770371241763389,-2
2019-03-08,ALGT,Allegiant Travel,Control Small,126.30999755859375,127.8499984741211,125.80000305175781,126.81999969482422,120.2696304321289,169300,-0.0014958577926710293,-0.00199967880422125,0.0005038210115502206,-1
