Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume
2022-06-01,C,Citigroup,Control Big,53.5,53.7400016784668,45.2599983215332,45.9900016784668,40.15850067138672,470241800.0
2022-06-01,CFG,Citizens Financial Group,Treatment Big,41.34000015258789,41.5,34.5,35.689998626708984,30.233800888061523,112018900.0
2022-06-01,CMA,Comerica,Treatment Small,83.52999877929688,83.52999877929688,72.06999969482422,73.37999725341797,60.942867279052734,25321072.0
2022-06-01,COF,Capital One Financial,Control Small,127.76000213623047,128.61000061035156,98.54000091552734,104.19000244140625,97.40642547607422,63528200.0
2022-06-01,EWBC,East West Bancorp,Treatment Small,73.44999694824219,74.79000091552734,61.650001525878906,64.80000305175781,58.48811721801758,19984200.0
2022-06-01,FHN,First Horizon,Treatment Small,22.850000381469727,23.030000686645508,20.479999542236328,21.860000610351562,19.003873825073242,94092900.0
2022-06-01,FITB,Fifth Third Bancorp,Treatment Big,39.630001068115234,40.06999969482422,32.54999923706055,33.599998474121094,28.636743545532227,98111700.0
2022-06-01,GS,Goldman Sachs,Control Big,327.0,329.2699890136719,278.1499938964844,297.0199890136719,270.1972961425781,55802300.0
2022-06-01,HBAN,Huntington Bancshares,Treatment Big,13.869999885559082,13.960000038146973,11.729999542236328,12.029999732971191,10.028765678405762,271414600.0
2022-06-01,HIG,The Hartford,Control Small,72.68000030517578,73.54000091552734,62.400001525878906,65.43000030517578,60.75922775268555,37102000.0
2022-06-01,JPM,JPMorgan Chase,Control Big,132.8699951171875,132.8699951171875,110.93000030517578,112.61000061035156,102.2884292602539,268201900.0
2022-06-01,KEY,KeyCorp,Treatment Small,20.049999237060547,20.049999237060547,16.690000534057617,17.229999542236328,14.13477897644043,212844100.0
2022-06-01,MET,MetLife,Control Small,67.80000305175781,67.9000015258789,60.209999084472656,62.790000915527344,55.98179626464844,92280600.0
2022-06-01,MS,Morgan Stanley,Control Big,86.44000244140625,86.77999877929688,72.2300033569336,76.05999755859375,67.0562973022461,174764800.0
2022-06-01,MTB,M&T Bank,Treatment Big,180.50999450683594,181.7899932861328,156.19000244140625,159.38999938964844,141.0290069580078,23126400.0
2022-06-01,PB,Prosperity Bancshares,Treatment Small,72.38999938964844,73.5,65.47000122070312,68.2699966430664,59.5768928527832,13682900.0
