Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SPY_Return,Market_Adjusted_Return,Days_to_Event
2019-03-07,RYAAY,Ryanair Holdings,Treatment Big,30.832332611083984,30.832332611083984,30.036014556884766,30.12405014038086,28.835683822631836,5382346.0,-0.02676144767902333,-0.008365272652910094,-0.018396175026113237,-2
2019-03-08,RYAAY,Ryanair Holdings,Treatment Big,29.19968032836914,29.53581428527832,29.035614013671875,29.311725616455078,28.058101654052734,1145292.0,-0.026965969434330272,-0.002000234957856395,-0.024965734476473878,-1
2019-03-11,RYAAY,Ryanair Holdings,Treatment Big,29.215686798095703,29.487794876098633,29.079631805419922,29.487794876098633,28.226638793945312,1129548.0,0.006006719270269523,0.014501494768125678,-0.008494775497856155,0
2019-03-12,RYAAY,Ryanair Holdings,Treatment Big,29.73589324951172,29.963985443115234,29.5438175201416,29.79191780090332,28.51775550842285,895642.0,0.010313545179881034,0.003770573639223729,0.006542971540657305,1
2019-03-13,RYAAY,Ryanair Holdings,Treatment Big,29.915966033935547,29.971988677978516,29.38375473022461,29.855941772460938,28.579042434692383,1188025.0,0.002149079588378955,0.006619218988161535,-0.00447013939978258,2
2019-03-07,THYAO.IS,Turkish Airlines,Treatment Big,14.109999656677246,14.34000015258789,13.59000015258789,13.710000038146973,13.393082618713379,72903906.0,-0.03109537749580471,-0.008365272652910094,-0.022730104842894616,-2
2019-03-08,THYAO.IS,Turkish Airlines,Treatment Big,13.739999771118164,13.829999923706055,13.039999961853027,13.170000076293945,12.865564346313477,93712927.0,-0.03938736789862185,-0.002000234957856395,-0.037387132940765455,-1
2019-03-11,THYAO.IS,Turkish Airlines,Treatment Big,13.289999961853027,13.4399995803833,12.979999542236328,13.039999961853027,12.738569259643555,70302657.0,-0.009870930124127097,0.014501494768125678,-0.024372424892252775,0
2019-03-12,THYAO.IS,Turkish Airlines,Treatment Big,13.100000381469727,13.149999618530273,12.890000343322754,13.020000457763672,12.719032287597656,46824469.0,-0.0015336865269314215,0.003770573639223729,-0.00530426016615515,1
2019-03-13,THYAO.IS,Turkish Airlines,Treatment Big,13.0600004196167,13.109999656677246,12.710000038146973,12.829999923706055,12.533424377441406,70133908.0,-0.014592927037164305,0.006619218988161535,-0.02121214602532584,2
