Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SPY_Return,Market_Adjusted_Return,Days_to_Event
2023-08-04,ALGN,Align Technology,Control Big,366.989990234375,369.7099914550781,359.7200012207031,361.44000244140625,361.44000244140625,613500,-0.013106126913931537,-0.004522808505695752,-0.008583318408235785,-2
2023-08-07,ALGN,Align Technology,Control Big,361.8599853515625,364.6099853515625,358.29998779296875,361.25,361.25,547900,-0.0005256818285824805,0.008728478717818566,-0.009254160546401047,-1
2023-08-08,ALGN,Align Technology,Control Big,357.57000732421875,359.1300048828125,353.5299987792969,357.75,357.75,536400,-0.00968858131487893,-0.004348557889300664,-0.005340023425578266,0
2023-08-09,ALGN,Align Technology,Control Big,358.7300109863281,359.8800048828125,352.6700134277344,352.79998779296875,352.79998779296875,422400,-0.013836512109101973,-0.006685312119114606,-0.007151199989987367,1
2023-08-10,ALGN,Align Technology,Control Big,354.3500061035156,357.1400146484375,345.8800048828125,347.2300109863281,347.2300109863281,387500,-0.015787916664864565,0.0003589458898993758,-0.01614686255476394,2
2023-08-04,ANGO,AngioDynamics,Treatment Small,8.34000015258789,8.520000457763672,8.34000015258789,8.40999984741211,8.40999984741211,228500,0.008393248626320293,-0.004522808505695752,0.012916057132016046,-2
2023-08-07,ANGO,AngioDynamics,Treatment Small,8.460000038146973,8.529999732971191,8.350000381469727,8.460000038146973,8.460000038146973,255800,0.005945325997865458,0.008728478717818566,-0.002783152719953108,-1
2023-08-08,ANGO,AngioDynamics,Treatment Small,8.359999656677246,8.359999656677246,8.079999923706055,8.239999771118164,8.239999771118164,337200,-0.026004759578818648,-0.004348557889300664,-0.021656201689517984,0
2023-08-09,ANGO,AngioDynamics,Treatment Small,8.220000267028809,8.329999923706055,8.0600004196167,8.220000267028809,8.220000267028809,309200,-0.002427124350106835,-0.006685312119114606,0.004258187769007771,1
2023-08-10,ANGO,AngioDynamics,Treatment Small,8.220000267028809,8.390000343322754,8.100000381469727,8.109999656677246,8.109999656677246,852400,-0.013382068951114934,0.0003589458898993758,-0.01374101484101431,2
2023-08-04,BSX,Boston Scientific,Control Big,50.79999923706055,51.40999984741211,50.650001525878906,50.720001220703125,50.720001220703125,6327400,-0.003144651023059386,-0.004522808505695752,0.0013781574826363663,-2
2023-08-07,BSX,Boston Scientific,Control Big,50.91999816894531,51.2400016784668,50.38999938964844,50.72999954223633,50.72999954223633,8710400,0.00019712778573666156,0.008728478717818566,-0.008531350932081905,-1
2023-08-08,BSX,Boston Scientific,Control Big,50.029998779296875,50.689998626708984,49.689998626708984,50.58000183105469,50.58000183105469,10957100,-0.0029567851869731765,-0.004348557889300664,0.0013917727023274873,0
2023-08-09,BSX,Boston Scientific,Control Big,50.66999816894531,51.43000030517578,50.65999984741211,51.060001373291016,51.060001373291016,5878400,0.009489907569390832,-0.006685312119114606,0.016175219688505438,1
2023-08-10,BSX,Boston Scientific,Control Big,51.099998474121094,51.540000915527344,50.83000183105469,50.86000061035156,50.86000061035156,4508100,-0.003916975275368273,0.0003589458898993758,-0.004275921165267649,2
2023-08-04,CERT,Certara,Control Small,18.290000915527344,18.719999313354492,18.290000915527344,18.389999389648438,18.389999389648438,306800,0.007671199432791154,-0.004522808505695752,0.012194007938486906,-2
2023-08-07,CERT,Certara,Control Small,18.360000610351562,18.56999969482422,17.979999542236328,18.40999984741211,18.40999984741211,464400,0.001087572508291057,0.008728478717818566,-0.007640906209527509,-1
2023-08-08,CERT,Certara,Control Small,18.290000915527344,18.440000534057617,17.781999588012695,18.389999389648438,18.389999389648438,555600,-0.0010863909793287219,-0.004348557889300664,0.003262166909971942,0
2023-08-09,CERT,Certara,Control Small,18.299999237060547,18.469999313354492,17.440000534057617,17.920000076293945,17.920000076293945,1086200,-0.02555733164510332,-0.006685312119114606,-0.018872019525988715,1
2023-08-10,CERT,Certara,Control Small,15.5,18.110000610351562,14.710000038146973,16.549999237060547,16.549999237060547,2707300,-0.07645093936387581,0.0003589458898993758,-0.07680988525377519,2
2023-08-04,CNMD,CONMED,Treatment Small,113.06999969482422,115.26000213623047,112.0999984741211,114.86000061035156,112.01722717285156,306000,0.01646010336207482,-0.004522808505695752,0.02098291186777057,-2
2023-08-07,CNMD,CONMED,Treatment Small,114.94999694824219,115.45999908447266,113.52999877929688,114.0,111.17851257324219,236100,-0.007487371547906352,0.008728478717818566,-0.016215850265724918,-1
